from	to	similarity	from_parent	to_parent	edgename	from_max	from_max_diff	similarity_from	to_max	to_max_diff	similarity_to	edge_occ	from_occ	to_occ	edge_id
C4-361 Mid-2 GABA-GLU-1 P2RX2 SNTG2	C465-301: Satb1.Meis2.GABA-5	0.820007107094549	C3-124 Mid-2 GABA-GLU-1 P2RX2	C286-187: Satb1.Meis2.GABA-5	C4-361 Mid-2 GABA-GLU-1 P2RX2 SNTG2_C465-301: Satb1.Meis2.GABA-5	0.853166699967911	0.0165797964366808	0.820007107094549	0.83658690353123	0	0.83658690353123	1	1	1	C4-361 Mid-2 GABA-GLU-1 P2RX2 SNTG2_C465-301: Satb1.Meis2.GABA-5
C4-364 Mid-2 GABA-GLU-2 PPP1R17 TAFA4	C465-242: Grp.Ppp1r17.GABA-1	0.715977735326016	C3-126 Mid-2 GABA-GLU-2 PPP1R17	C286-149: Grp.Ppp1r17.GABA-1	C4-364 Mid-2 GABA-GLU-2 PPP1R17 TAFA4_C465-242: Grp.Ppp1r17.GABA-1	0.715977735326016	0	0.715977735326016	0.715977735326016	0	0.715977735326016	1	1	1	C4-364 Mid-2 GABA-GLU-2 PPP1R17 TAFA4_C465-242: Grp.Ppp1r17.GABA-1
C4-369 Mid-2 GLU-3 PDZRN4 MLIP	C465-2: Otx1.GLU-1	0.739308762060685	C3-127 Mid-2 GLU-3 PDZRN4	C286-2: Otx1.GLU-1	C4-369 Mid-2 GLU-3 PDZRN4 MLIP_C465-2: Otx1.GLU-1	0.739308762060685	0	0.739308762060685	0.739308762060685	0	0.739308762060685	1	1	1	C4-369 Mid-2 GLU-3 PDZRN4 MLIP_C465-2: Otx1.GLU-1
C4-37 Pre-1 GABA-2 EYA2 SNTB1	C465-306: Sp9.Ccn1.Meis2.GABA-5	0.7412819599901	C3-29 Pre-1 GABA-2 EYA2	C286-190: Ccn1.Meis2.GABA-5	C4-37 Pre-1 GABA-2 EYA2 SNTB1_C465-306: Sp9.Ccn1.Meis2.GABA-5	0.798288750270388	0	0.798288750270388	0.855295540550675	0.0570067902802874	0.7412819599901	1	1	3	C4-37 Pre-1 GABA-2 EYA2 SNTB1_C465-306: Sp9.Ccn1.Meis2.GABA-5
C4-370 Mid-2 GLU-3 PDZRN4 PMCH	C465-137: Parpbp.Pmch.GLU-7	0.940366184324337	C3-127 Mid-2 GLU-3 PDZRN4	C286-84: Pmch.GLU-7	C4-370 Mid-2 GLU-3 PDZRN4 PMCH_C465-137: Parpbp.Pmch.GLU-7	0.940366184324337	0	0.940366184324337	0.940366184324337	0	0.940366184324337	1	1	2	C4-370 Mid-2 GLU-3 PDZRN4 PMCH_C465-137: Parpbp.Pmch.GLU-7
C4-371 Mid-2 GLU-3 PDZRN4 SULF1	C465-137: Parpbp.Pmch.GLU-7	0.838659541197819	C3-127 Mid-2 GLU-3 PDZRN4	C286-84: Pmch.GLU-7	C4-371 Mid-2 GLU-3 PDZRN4 SULF1_C465-137: Parpbp.Pmch.GLU-7	0.889512862761078	0	0.889512862761078	0.940366184324337	0.0508533215632593	0.838659541197819	1	1	2	C4-371 Mid-2 GLU-3 PDZRN4 SULF1_C465-137: Parpbp.Pmch.GLU-7
C4-372 Mid-2 GLU-3 PMCH	C465-138: Tacr3.Pmch.GLU-7	0.911689480402474	C3-128 Mid-2 GLU-3 PMCH	C286-84: Pmch.GLU-7	C4-372 Mid-2 GLU-3 PMCH_C465-138: Tacr3.Pmch.GLU-7	0.911689480402474	0	0.911689480402474	0.911689480402474	0	0.911689480402474	1	2	1	C4-372 Mid-2 GLU-3 PMCH_C465-138: Tacr3.Pmch.GLU-7
C4-373 Mid-2 GABA-GLU-3 POMC PRDM12	C465-122: Prdm12.Anxa2.Pomc.GLU-5	0.945262067945849	C3-129 Mid-2 GABA-GLU-3 POMC	C286-75: Anxa2.Pomc.GLU-5	C4-373 Mid-2 GABA-GLU-3 POMC PRDM12_C465-122: Prdm12.Anxa2.Pomc.GLU-5	0.945262067945849	0	0.945262067945849	0.945262067945849	0	0.945262067945849	1	2	1	C4-373 Mid-2 GABA-GLU-3 POMC PRDM12_C465-122: Prdm12.Anxa2.Pomc.GLU-5
C4-374 Mid-2 GABA-GLU-3 POMC CALCR	C465-125: Tbx3.Ttr.Pomc.GLU-5	0.873567776638787	C3-129 Mid-2 GABA-GLU-3 POMC	C286-77: Ttr.Pomc.GLU-5	C4-374 Mid-2 GABA-GLU-3 POMC CALCR_C465-125: Tbx3.Ttr.Pomc.GLU-5	0.873567776638787	0	0.873567776638787	0.873567776638787	0	0.873567776638787	1	1	1	C4-374 Mid-2 GABA-GLU-3 POMC CALCR_C465-125: Tbx3.Ttr.Pomc.GLU-5
C4-375 Mid-2 GABA-GLU-3 POMC ANKRD30A	C465-124: Glipr1.Pomc.GLU-5	0.780550486301163	C3-129 Mid-2 GABA-GLU-3 POMC	C286-76: Glipr1.Pomc.GLU-5	C4-375 Mid-2 GABA-GLU-3 POMC ANKRD30A_C465-124: Glipr1.Pomc.GLU-5	0.794511726694859	0	0.794511726694859	0.808472967088555	0.0139612403936961	0.780550486301163	1	1	2	C4-375 Mid-2 GABA-GLU-3 POMC ANKRD30A_C465-124: Glipr1.Pomc.GLU-5
C4-376 Mid-2 GABA-GLU-3 PDGFD PGR	C465-255: Crabp1.Sytl4.Tbx3.GABA-1	0.883940382670726	C3-130 Mid-2 GABA-GLU-3 PDGFD	C286-159: Crabp1.Sytl4.Tbx3.GABA-1	C4-376 Mid-2 GABA-GLU-3 PDGFD PGR_C465-255: Crabp1.Sytl4.Tbx3.GABA-1	0.883940382670726	0	0.883940382670726	0.883940382670726	0	0.883940382670726	1	1	1	C4-376 Mid-2 GABA-GLU-3 PDGFD PGR_C465-255: Crabp1.Sytl4.Tbx3.GABA-1
C4-377 Mid-2 GABA-GLU-3 PDGFD ALDH1A1	C465-254: Vgll3.Tbx3.GABA-1	0.875553789780344	C3-130 Mid-2 GABA-GLU-3 PDGFD	C286-158: Vgll3.Tbx3.GABA-1	C4-377 Mid-2 GABA-GLU-3 PDGFD ALDH1A1_C465-254: Vgll3.Tbx3.GABA-1	0.875553789780344	0	0.875553789780344	0.875553789780344	0	0.875553789780344	1	2	1	C4-377 Mid-2 GABA-GLU-3 PDGFD ALDH1A1_C465-254: Vgll3.Tbx3.GABA-1
C4-378 Mid-2 GABA-GLU-3 PDGFD CALCRL	C465-247: Pbx3.Lhx6.GABA-1	0.825813448528893	C3-130 Mid-2 GABA-GLU-3 PDGFD	C286-152: Pbx3.Lhx6.GABA-1	C4-378 Mid-2 GABA-GLU-3 PDGFD CALCRL_C465-247: Pbx3.Lhx6.GABA-1	0.825813448528893	0	0.825813448528893	0.825813448528893	0	0.825813448528893	1	1	2	C4-378 Mid-2 GABA-GLU-3 PDGFD CALCRL_C465-247: Pbx3.Lhx6.GABA-1
C4-379 Mid-2 GABA-GLU-3 PDGFD HMCN1	C465-247: Pbx3.Lhx6.GABA-1	0.740009620085847	C3-130 Mid-2 GABA-GLU-3 PDGFD	C286-152: Pbx3.Lhx6.GABA-1	C4-379 Mid-2 GABA-GLU-3 PDGFD HMCN1_C465-247: Pbx3.Lhx6.GABA-1	0.78291153430737	0	0.78291153430737	0.825813448528893	0.0429019142215228	0.740009620085847	1	1	2	C4-379 Mid-2 GABA-GLU-3 PDGFD HMCN1_C465-247: Pbx3.Lhx6.GABA-1
C4-38 Pre-1 GABA-2 EYA2 EPHA3	C465-308: Foxp2.Ccn1.Meis2.GABA-5	0.879827136647775	C3-29 Pre-1 GABA-2 EYA2	C286-190: Ccn1.Meis2.GABA-5	C4-38 Pre-1 GABA-2 EYA2 EPHA3_C465-308: Foxp2.Ccn1.Meis2.GABA-5	0.879827136647775	0	0.879827136647775	0.879827136647775	0	0.879827136647775	1	1	2	C4-38 Pre-1 GABA-2 EYA2 EPHA3_C465-308: Foxp2.Ccn1.Meis2.GABA-5
C4-380 Mid-2 GABA-GLU-3 PDGFD WIF1	C465-213: Anxa2.Tbx19.Il1rapl2.GABA-1	0.815322012198754	C3-130 Mid-2 GABA-GLU-3 PDGFD	C286-130: Tbx19.Il1rapl2.GABA-1	C4-380 Mid-2 GABA-GLU-3 PDGFD WIF1_C465-213: Anxa2.Tbx19.Il1rapl2.GABA-1	0.815322012198754	0	0.815322012198754	0.815322012198754	0	0.815322012198754	1	1	1	C4-380 Mid-2 GABA-GLU-3 PDGFD WIF1_C465-213: Anxa2.Tbx19.Il1rapl2.GABA-1
C4-381 Mid-2 GABA-GLU-3 LEF1 NTS	C465-229: Npsr1.Barhl2.Lef1.GABA-1	0.880010213970252	C3-131 Mid-2 GABA-GLU-3 LEF1	C286-141: Barhl2.Lef1.GABA-1	C4-381 Mid-2 GABA-GLU-3 LEF1 NTS_C465-229: Npsr1.Barhl2.Lef1.GABA-1	0.880010213970252	0	0.880010213970252	0.880010213970252	0	0.880010213970252	1	1	1	C4-381 Mid-2 GABA-GLU-3 LEF1 NTS_C465-229: Npsr1.Barhl2.Lef1.GABA-1
C4-382 Mid-2 GABA-GLU-3 LEF1 IL1RAPL2	C465-228: Prph.Barhl2.Lef1.GABA-1	0.909405578677689	C3-131 Mid-2 GABA-GLU-3 LEF1	C286-141: Barhl2.Lef1.GABA-1	C4-382 Mid-2 GABA-GLU-3 LEF1 IL1RAPL2_C465-228: Prph.Barhl2.Lef1.GABA-1	0.909405578677689	0	0.909405578677689	0.909405578677689	0	0.909405578677689	1	1	1	C4-382 Mid-2 GABA-GLU-3 LEF1 IL1RAPL2_C465-228: Prph.Barhl2.Lef1.GABA-1
C4-386 Mid-2 GABA-GLU-3 PGR MECOM	C465-128: Rxfp1.Tac2.GLU-5	0.703445179838234	C3-132 Mid-2 GABA-GLU-3 PGR	C286-78: Tac2.GLU-5	C4-386 Mid-2 GABA-GLU-3 PGR MECOM_C465-128: Rxfp1.Tac2.GLU-5	0.747781264800676	0	0.747781264800676	0.792117349763117	0.0443360849624415	0.703445179838234	1	1	2	C4-386 Mid-2 GABA-GLU-3 PGR MECOM_C465-128: Rxfp1.Tac2.GLU-5
C4-387 Mid-2 GABA-GLU-3 PGR TRPC6	C465-128: Rxfp1.Tac2.GLU-5	0.792117349763117	C3-132 Mid-2 GABA-GLU-3 PGR	C286-78: Tac2.GLU-5	C4-387 Mid-2 GABA-GLU-3 PGR TRPC6_C465-128: Rxfp1.Tac2.GLU-5	0.792117349763117	0	0.792117349763117	0.792117349763117	0	0.792117349763117	1	1	2	C4-387 Mid-2 GABA-GLU-3 PGR TRPC6_C465-128: Rxfp1.Tac2.GLU-5
C4-388 Mid-2 GABA-GLU-3 PGR CALCR	C465-124: Glipr1.Pomc.GLU-5	0.808472967088555	C3-132 Mid-2 GABA-GLU-3 PGR	C286-76: Glipr1.Pomc.GLU-5	C4-388 Mid-2 GABA-GLU-3 PGR CALCR_C465-124: Glipr1.Pomc.GLU-5	0.808472967088555	0	0.808472967088555	0.808472967088555	0	0.808472967088555	1	1	2	C4-388 Mid-2 GABA-GLU-3 PGR CALCR_C465-124: Glipr1.Pomc.GLU-5
C4-393 Mid-2 GLU-4 ANKRD30A ADAMTSL3	C465-73: Pou6f2.Esr1.Iigp1.Cd40.GLU-3	0.780799262596981	C3-133 Mid-2 GLU-4 ANKRD30A	C286-43: Esr1.Iigp1.Cd40.GLU-3	C4-393 Mid-2 GLU-4 ANKRD30A ADAMTSL3_C465-73: Pou6f2.Esr1.Iigp1.Cd40.GLU-3	0.780799262596981	0	0.780799262596981	0.780799262596981	0	0.780799262596981	1	1	1	C4-393 Mid-2 GLU-4 ANKRD30A ADAMTSL3_C465-73: Pou6f2.Esr1.Iigp1.Cd40.GLU-3
C4-398 Mid-2 GLU-4 WNT7B HMCN1	C465-243: Dlx6os1.Ppp1r17.GABA-1	0.839009857883626	C3-134 Mid-2 GLU-4 WNT7B	C286-150: Dlx6os1.Ppp1r17.GABA-1	C4-398 Mid-2 GLU-4 WNT7B HMCN1_C465-243: Dlx6os1.Ppp1r17.GABA-1	0.839009857883626	0	0.839009857883626	0.839009857883626	0	0.839009857883626	1	1	1	C4-398 Mid-2 GLU-4 WNT7B HMCN1_C465-243: Dlx6os1.Ppp1r17.GABA-1
C4-402 Mid-2 GLU-4 HDC TECRL	C465-253: Hdc.GABA-1	0.813257620565249	C3-135 Mid-2 GLU-4 HDC	C286-157: Hdc.GABA-1	C4-402 Mid-2 GLU-4 HDC TECRL_C465-253: Hdc.GABA-1	0.851300056596823	0	0.851300056596823	0.889342492628397	0.0380424360315739	0.813257620565249	1	1	3	C4-402 Mid-2 GLU-4 HDC TECRL_C465-253: Hdc.GABA-1
C4-403 Mid-2 GLU-4 HDC GPR101	C465-253: Hdc.GABA-1	0.705725808933163	C3-135 Mid-2 GLU-4 HDC	C286-157: Hdc.GABA-1	C4-403 Mid-2 GLU-4 HDC GPR101_C465-253: Hdc.GABA-1	0.79753415078078	0	0.79753415078078	0.889342492628397	0.0918083418476165	0.705725808933163	1	1	3	C4-403 Mid-2 GLU-4 HDC GPR101_C465-253: Hdc.GABA-1
C4-404 Mid-2 GLU-4 HDC PDK4	C465-253: Hdc.GABA-1	0.889342492628397	C3-135 Mid-2 GLU-4 HDC	C286-157: Hdc.GABA-1	C4-404 Mid-2 GLU-4 HDC PDK4_C465-253: Hdc.GABA-1	0.889342492628397	0	0.889342492628397	0.889342492628397	0	0.889342492628397	1	1	3	C4-404 Mid-2 GLU-4 HDC PDK4_C465-253: Hdc.GABA-1
C4-407 Post-2 GLU-1 ADGRL4 IGF2BP2	C465-148: Epha8.Foxb1.GLU-8	0.789856213420508	C3-137 Post-2 GLU-1 ADGRL4	C286-90: Epha8.Foxb1.GLU-8	C4-407 Post-2 GLU-1 ADGRL4 IGF2BP2_C465-148: Epha8.Foxb1.GLU-8	0.789856213420508	0	0.789856213420508	0.789856213420508	0	0.789856213420508	1	2	1	C4-407 Post-2 GLU-1 ADGRL4 IGF2BP2_C465-148: Epha8.Foxb1.GLU-8
C4-408 Post-2 GLU-1 ADGRL4 IL1RAPL2	C465-173: Prok2.Vip.Vipr2.GABA-2	0.799907410170683	C3-137 Post-2 GLU-1 ADGRL4	C286-106: Vip.Vipr2.GABA-2	C4-408 Post-2 GLU-1 ADGRL4 IL1RAPL2_C465-173: Prok2.Vip.Vipr2.GABA-2	0.799907410170683	0	0.799907410170683	0.799907410170683	0	0.799907410170683	1	1	2	C4-408 Post-2 GLU-1 ADGRL4 IL1RAPL2_C465-173: Prok2.Vip.Vipr2.GABA-2
C4-409 Post-2 GLU-1 KIT MCTP2	C465-143: Ctxn3.Myo5b.Postn.Foxb1.GLU-8	0.804724902307882	C3-138 Post-2 GLU-1 KIT	C286-86: Myo5b.Postn.Foxb1.GLU-8	C4-409 Post-2 GLU-1 KIT MCTP2_C465-143: Ctxn3.Myo5b.Postn.Foxb1.GLU-8	0.804724902307882	0	0.804724902307882	0.804724902307882	0	0.804724902307882	1	1	2	C4-409 Post-2 GLU-1 KIT MCTP2_C465-143: Ctxn3.Myo5b.Postn.Foxb1.GLU-8
C4-410 Post-2 GLU-1 KIT LAMA1	C465-143: Ctxn3.Myo5b.Postn.Foxb1.GLU-8	0.801254792757265	C3-138 Post-2 GLU-1 KIT	C286-86: Myo5b.Postn.Foxb1.GLU-8	C4-410 Post-2 GLU-1 KIT LAMA1_C465-143: Ctxn3.Myo5b.Postn.Foxb1.GLU-8	0.802989847532574	0	0.802989847532574	0.804724902307882	0.00173505477530866	0.801254792757265	1	1	2	C4-410 Post-2 GLU-1 KIT LAMA1_C465-143: Ctxn3.Myo5b.Postn.Foxb1.GLU-8
C4-411 Post-2 GLU-1 SALL3 PVALB	C465-185: C1ql3.Nms.Fam122b.Vipr2.GABA-2	0.745179328099465	C3-139 Post-2 GLU-1 SALL3	C286-112: Nms.Fam122b.Vipr2.GABA-2	C4-411 Post-2 GLU-1 SALL3 PVALB_C465-185: C1ql3.Nms.Fam122b.Vipr2.GABA-2	0.745179328099465	0	0.745179328099465	0.745179328099465	0	0.745179328099465	1	1	1	C4-411 Post-2 GLU-1 SALL3 PVALB_C465-185: C1ql3.Nms.Fam122b.Vipr2.GABA-2
C4-415 Post-2 GLU-2 BTNL9	C465-149: Prkch.GLU-8	0.850178374706523	C3-140 Post-2 GLU-2	C286-91: Prkch.GLU-8	C4-415 Post-2 GLU-2 BTNL9_C465-149: Prkch.GLU-8	0.850178374706523	0	0.850178374706523	0.850178374706523	0	0.850178374706523	1	1	1	C4-415 Post-2 GLU-2 BTNL9_C465-149: Prkch.GLU-8
C4-43 Pre-1 GABA-2 CXCL14 FAM160A1	C465-139: Ctxn3.Nts.Foxb1.GLU-8	0.766524535625902	C3-31 Pre-1 GABA-2 CXCL14	C286-85: Nts.Foxb1.GLU-8	C4-43 Pre-1 GABA-2 CXCL14 FAM160A1_C465-139: Ctxn3.Nts.Foxb1.GLU-8	0.766524535625902	0	0.766524535625902	0.766524535625902	0	0.766524535625902	1	1	1	C4-43 Pre-1 GABA-2 CXCL14 FAM160A1_C465-139: Ctxn3.Nts.Foxb1.GLU-8
C4-52 Pre-1 GABA-3 TBL1Y SOX6	C465-171: Otx2.Mixed.GABA-2	0.752088109273817	C3-35 Pre-1 GABA-3 TBL1Y	C286-105: Otx2.Mixed.GABA-2	C4-52 Pre-1 GABA-3 TBL1Y SOX6_C465-171: Otx2.Mixed.GABA-2	0.840134048378618	0	0.840134048378618	0.928179987483419	0.0880459391048006	0.752088109273817	1	1	2	C4-52 Pre-1 GABA-3 TBL1Y SOX6_C465-171: Otx2.Mixed.GABA-2
C4-53 Pre-1 GABA-3 TBL1Y CRH	C465-171: Otx2.Mixed.GABA-2	0.928179987483419	C3-35 Pre-1 GABA-3 TBL1Y	C286-105: Otx2.Mixed.GABA-2	C4-53 Pre-1 GABA-3 TBL1Y CRH_C465-171: Otx2.Mixed.GABA-2	0.928179987483419	0	0.928179987483419	0.928179987483419	0	0.928179987483419	1	1	2	C4-53 Pre-1 GABA-3 TBL1Y CRH_C465-171: Otx2.Mixed.GABA-2
C4-55 Pre-1 GABA-4 PENK	C465-173: Prok2.Vip.Vipr2.GABA-2	0.78917961414893	C3-36 Pre-1 GABA-4	C286-106: Vip.Vipr2.GABA-2	C4-55 Pre-1 GABA-4 PENK_C465-173: Prok2.Vip.Vipr2.GABA-2	0.794543512159807	0	0.794543512159807	0.799907410170683	0.00536389801087656	0.78917961414893	1	1	2	C4-55 Pre-1 GABA-4 PENK_C465-173: Prok2.Vip.Vipr2.GABA-2
C4-56 Pre-1 GABA-5 FAP	C465-295: Th.Otp.Sst.GABA-4	0.818174314321144	C3-37 Pre-1 GABA-5	C286-182: Th.Otp.Sst.GABA-4	C4-56 Pre-1 GABA-5 FAP_C465-295: Th.Otp.Sst.GABA-4	0.818174314321144	0	0.818174314321144	0.818174314321144	0	0.818174314321144	1	1	1	C4-56 Pre-1 GABA-5 FAP_C465-295: Th.Otp.Sst.GABA-4
C4-59 Pre-1 GABA-7 DCDC2C SMOC2	C465-310: Crym.Adora2a.Meis2.GABA-5	0.799932776842559	C3-39 Pre-1 GABA-7 DCDC2C	C286-191: Adora2a.Meis2.GABA-5	C4-59 Pre-1 GABA-7 DCDC2C SMOC2_C465-310: Crym.Adora2a.Meis2.GABA-5	0.799932776842559	0	0.799932776842559	0.799932776842559	0	0.799932776842559	1	1	1	C4-59 Pre-1 GABA-7 DCDC2C SMOC2_C465-310: Crym.Adora2a.Meis2.GABA-5
C4-61 Pre-1 GABA-7 FREM2	C465-84: Nkd2.Bcl11b.Gpr149.GLU-3	0.755040896880457	C3-40 Pre-1 GABA-7 FREM2	C286-50: Nkd2.Bcl11b.Gpr149.GLU-3	C4-61 Pre-1 GABA-7 FREM2_C465-84: Nkd2.Bcl11b.Gpr149.GLU-3	0.755040896880457	0	0.755040896880457	0.755040896880457	0	0.755040896880457	1	1	1	C4-61 Pre-1 GABA-7 FREM2_C465-84: Nkd2.Bcl11b.Gpr149.GLU-3
C4-62 Mid-1 GABA-1 SHISAL2B	C465-316: Reln.Nfix.Satb2.GABA-6	0.947805198143322	C3-41 Mid-1 GABA-1	C286-194: Nfix.Satb2.GABA-6	C4-62 Mid-1 GABA-1 SHISAL2B_C465-316: Reln.Nfix.Satb2.GABA-6	0.947805198143322	0	0.947805198143322	0.947805198143322	0	0.947805198143322	1	1	2	C4-62 Mid-1 GABA-1 SHISAL2B_C465-316: Reln.Nfix.Satb2.GABA-6
C4-63 Mid-1 GABA-1 BRS3	C465-318: Th.Slc6a3.Satb2.GABA-6	0.954224335879331	C3-41 Mid-1 GABA-1	C286-195: Slc6a3.Satb2.GABA-6	C4-63 Mid-1 GABA-1 BRS3_C465-318: Th.Slc6a3.Satb2.GABA-6	0.954224335879331	0	0.954224335879331	0.954224335879331	0	0.954224335879331	1	3	1	C4-63 Mid-1 GABA-1 BRS3_C465-318: Th.Slc6a3.Satb2.GABA-6
C4-64 Mid-1 GABA-1 NR5A2	C465-320: Nr5a2.Satb2.GABA-6	0.790481994692049	C3-41 Mid-1 GABA-1	C286-196: Nr5a2.Satb2.GABA-6	C4-64 Mid-1 GABA-1 NR5A2_C465-320: Nr5a2.Satb2.GABA-6	0.843508932444813	0	0.843508932444813	0.896535870197577	0.0530269377527644	0.790481994692049	1	1	1	C4-64 Mid-1 GABA-1 NR5A2_C465-320: Nr5a2.Satb2.GABA-6
C4-65 Mid-1 GABA-1 HGF	C465-315: Slc6a3.Nfix.Satb2.GABA-6	0.794272894086714	C3-41 Mid-1 GABA-1	C286-194: Nfix.Satb2.GABA-6	C4-65 Mid-1 GABA-1 HGF_C465-315: Slc6a3.Nfix.Satb2.GABA-6	0.864214332630475	0.034038656635149	0.796137019360177	0.866078457903938	0.0359027819086121	0.794272894086714	1	1	1	C4-65 Mid-1 GABA-1 HGF_C465-315: Slc6a3.Nfix.Satb2.GABA-6
C4-67 Mid-1 GABA-2 LGR5 NTS	C465-175: C1ql3.Cd79a.Fam122b.Vipr2.GABA-2	0.725874398752247	C3-42 Mid-1 GABA-2 LGR5	C286-107: Cd79a.Fam122b.Vipr2.GABA-2	C4-67 Mid-1 GABA-2 LGR5 NTS_C465-175: C1ql3.Cd79a.Fam122b.Vipr2.GABA-2	0.750657354949615	0.0123914780986839	0.725874398752247	0.738265876850931	0	0.738265876850931	1	1	1	C4-67 Mid-1 GABA-2 LGR5 NTS_C465-175: C1ql3.Cd79a.Fam122b.Vipr2.GABA-2
C4-69 Mid-1 GABA-2 LGR5 MKX	C465-167: Unassigned.Unassigned.C1ql2.Mixed.GABA-2	0.860883127951583	C3-42 Mid-1 GABA-2 LGR5	C286-102: Unassigned.C1ql2.Mixed.GABA-2	C4-69 Mid-1 GABA-2 LGR5 MKX_C465-167: Unassigned.Unassigned.C1ql2.Mixed.GABA-2	0.860883127951583	0	0.860883127951583	0.860883127951583	0	0.860883127951583	1	2	1	C4-69 Mid-1 GABA-2 LGR5 MKX_C465-167: Unassigned.Unassigned.C1ql2.Mixed.GABA-2
C4-70 Mid-1 GABA-2 LGR5 SEMA3D	C465-201: Sst.Arx.Lhx1.GABA-2	0.810890066468376	C3-42 Mid-1 GABA-2 LGR5	C286-122: Arx.Lhx1.GABA-2	C4-70 Mid-1 GABA-2 LGR5 SEMA3D_C465-201: Sst.Arx.Lhx1.GABA-2	0.810890066468376	0	0.810890066468376	0.810890066468376	0	0.810890066468376	1	1	2	C4-70 Mid-1 GABA-2 LGR5 SEMA3D_C465-201: Sst.Arx.Lhx1.GABA-2
C4-71 Mid-1 GABA-2 CLMP TAC3	C465-166: Zic1.Pnoc.Mixed.GABA-2	0.878869687519814	C3-43 Mid-1 GABA-2 CLMP	C286-101: Zic1.Pnoc.Mixed.GABA-2	C4-71 Mid-1 GABA-2 CLMP TAC3_C465-166: Zic1.Pnoc.Mixed.GABA-2	0.878869687519814	0	0.878869687519814	0.878869687519814	0	0.878869687519814	1	1	1	C4-71 Mid-1 GABA-2 CLMP TAC3_C465-166: Zic1.Pnoc.Mixed.GABA-2
C4-72 Mid-1 GABA-2 CLMP NFIX	C465-152: Nfix.Thrsp.Mixed.GABA-2	0.935690041569768	C3-43 Mid-1 GABA-2 CLMP	C286-94: Nfix.Thrsp.Mixed.GABA-2	C4-72 Mid-1 GABA-2 CLMP NFIX_C465-152: Nfix.Thrsp.Mixed.GABA-2	0.935690041569768	0	0.935690041569768	0.935690041569768	0	0.935690041569768	1	1	1	C4-72 Mid-1 GABA-2 CLMP NFIX_C465-152: Nfix.Thrsp.Mixed.GABA-2
C4-73 Mid-1 GABA-2 CLMP ONECUT1	C465-151: Csta2.Thrsp.Mixed.GABA-2	0.924880144244589	C3-43 Mid-1 GABA-2 CLMP	C286-93: Csta2.Thrsp.Mixed.GABA-2	C4-73 Mid-1 GABA-2 CLMP ONECUT1_C465-151: Csta2.Thrsp.Mixed.GABA-2	0.924880144244589	0	0.924880144244589	0.924880144244589	0	0.924880144244589	1	1	1	C4-73 Mid-1 GABA-2 CLMP ONECUT1_C465-151: Csta2.Thrsp.Mixed.GABA-2
C4-74 Mid-1 GABA-2 CLMP ADAMTSL1	C465-162: Serpinb1b.Unassigned.Pnoc.Mixed.GABA-2	0.772251992395085	C3-43 Mid-1 GABA-2 CLMP	C286-99: Unassigned.Pnoc.Mixed.GABA-2	C4-74 Mid-1 GABA-2 CLMP ADAMTSL1_C465-162: Serpinb1b.Unassigned.Pnoc.Mixed.GABA-2	0.786231435240276	0	0.786231435240276	0.800210878085467	0.013979442845191	0.772251992395085	1	1	2	C4-74 Mid-1 GABA-2 CLMP ADAMTSL1_C465-162: Serpinb1b.Unassigned.Pnoc.Mixed.GABA-2
C4-75 Mid-1 GABA-2 CLMP SCGN	C465-162: Serpinb1b.Unassigned.Pnoc.Mixed.GABA-2	0.800210878085467	C3-43 Mid-1 GABA-2 CLMP	C286-99: Unassigned.Pnoc.Mixed.GABA-2	C4-75 Mid-1 GABA-2 CLMP SCGN_C465-162: Serpinb1b.Unassigned.Pnoc.Mixed.GABA-2	0.800210878085467	0	0.800210878085467	0.800210878085467	0	0.800210878085467	1	1	2	C4-75 Mid-1 GABA-2 CLMP SCGN_C465-162: Serpinb1b.Unassigned.Pnoc.Mixed.GABA-2
C4-76 Mid-1 GABA-2 CLMP MBNL3	C465-165: Cxcl14.Pnoc.Mixed.GABA-2	0.777362808588572	C3-43 Mid-1 GABA-2 CLMP	C286-100: Cxcl14.Pnoc.Mixed.GABA-2	C4-76 Mid-1 GABA-2 CLMP MBNL3_C465-165: Cxcl14.Pnoc.Mixed.GABA-2	0.777362808588572	0	0.777362808588572	0.777362808588572	0	0.777362808588572	1	1	1	C4-76 Mid-1 GABA-2 CLMP MBNL3_C465-165: Cxcl14.Pnoc.Mixed.GABA-2
C4-77 Mid-1 GABA-2 ERFL DISC1FP1	C465-199: Alx1.Pmfbp1.Onecut2.GABA-2	0.93818974878079	C3-44 Mid-1 GABA-2 ERFL	C286-120: Alx1.Pmfbp1.Onecut2.GABA-2	C4-77 Mid-1 GABA-2 ERFL DISC1FP1_C465-199: Alx1.Pmfbp1.Onecut2.GABA-2	0.93818974878079	0	0.93818974878079	0.93818974878079	0	0.93818974878079	1	1	1	C4-77 Mid-1 GABA-2 ERFL DISC1FP1_C465-199: Alx1.Pmfbp1.Onecut2.GABA-2
